i,seed,scene,ref_mode,near,wind,m2_bucket,ref_speech_gain_db,snr_db,clipped,n_speech,n_noise,auc_item
96,55:96,firefight,mono,pos,no,-6..+3,0.0,17.377429962158203,True,12121,8553,0.49999991059303284
97,55:97,drone,physical,neg,no,physical,-15.611019065492705,18.04206085205078,False,9031,8466,0.9515597820281982
98,55:98,drone,physical,none,no,physical,-14.446352132542827,3.130124807357788,False,5757,40022,0.9901091456413269
99,55:99,apc,physical,pos,no,physical,-13.006714423049669,-15.710145950317383,True,63,94303,0.37880009412765503
100,55:100,firefight,physical,pos,no,physical,-14.520360851891255,14.035636901855469,False,15403,9606,0.9267024993896484
101,55:101,artillery,physical,pos,no,physical,-16.65954747971822,6.73488712310791,False,11693,11566,0.8708112835884094
102,55:102,artillery,low_ild,pos,no,-6..+3,-2.6106519558993178,4.926827907562256,False,10642,11698,0.22382928431034088
103,55:103,command_post,physical,pos,no,physical,-16.844595982872377,-3.0614066123962402,False,6236,37830,0.9713396430015564
104,55:104,command_post,low_ild,pos,no,-6..+3,0.4986132118860951,3.4493794441223145,False,4227,30655,0.765896737575531
105,55:105,firefight,physical,pos,no,physical,-15.482970764962754,22.504249572753906,True,12225,8843,0.9323371052742004
106,55:106,patrol,low_ild,pos,yes,-6..+3,1.2405258285213847,16.372774124145508,False,23954,4820,0.1261003315448761
107,55:107,command_post,low_ild,pos,no,-6..+3,-3.9123923873493496,8.551384925842285,False,6565,47806,0.391731858253479
108,55:108,patrol,physical,pos,no,physical,-10.215992744862731,19.16543197631836,False,19868,1559,0.8455172777175903
109,55:109,patrol,low_ild,neg,no,-6..+3,2.4563639670628348,10.448060989379883,False,6936,20059,0.9033162593841553
110,55:110,drone,physical,pos,no,physical,-12.408403812366743,-3.8084182739257812,False,23555,2900,0.9923805594444275
111,55:111,patrol,physical,pos,yes,physical,-11.087285615021486,3.631544589996338,False,11319,7194,0.8483713269233704
112,55:112,artillery,physical,pos,no,physical,-12.4210066814613,24.035512924194336,False,33909,3061,0.856204628944397
113,55:113,apc,physical,none,no,physical,-10.277899194251166,-4.720534801483154,True,1756,69885,0.8043556213378906
114,55:114,patrol,physical,pos,no,physical,-13.313562470408762,7.384489059448242,False,12974,19042,0.9080500602722168
115,55:115,patrol,physical,pos,no,physical,-11.063921582207882,9.73283863067627,False,5705,17640,0.8473068475723267
116,55:116,firefight,physical,pos,no,physical,-9.06641285879692,3.033876895904541,True,11785,24194,0.819193959236145
117,55:117,artillery,physical,pos,yes,physical,-10.857902447219114,24.333045959472656,True,8398,3123,0.8390418291091919
118,55:118,firefight,physical,pos,no,physical,-10.16634711613219,23.17889976501465,True,16954,6275,0.8335156440734863
119,55:119,patrol,low_ild,pos,no,-6..+3,-5.971347923067128,16.83243179321289,False,11772,5755,0.3893205523490906
120,55:120,drone,physical,pos,no,physical,-10.230701112816305,15.081888198852539,False,23188,5935,0.9038660526275635
121,55:121,apc,stereo,unspatialised,no,-6..+3,0.9893681882428531,-23.139326095581055,True,117,84377,0.43692827224731445
122,55:122,command_post,mono,pos,no,-6..+3,0.0,-1.4579880237579346,False,1926,67260,0.5
123,55:123,command_post,physical,pos,no,physical,-12.467558882872922,13.696166038513184,False,5834,34871,0.8527764081954956
124,55:124,artillery,low_ild,pos,no,-6..+3,1.3854328175737685,28.303377151489258,True,29805,3128,0.26832106709480286
125,55:125,drone,physical,pos,no,physical,-10.255431669284548,16.610301971435547,False,10766,8751,0.8360989093780518
126,55:126,firefight,physical,pos,no,physical,-12.558283269738178,11.96802043914795,True,9538,47278,0.7260885834693909
127,55:127,patrol,low_ild,pos,no,-6..+3,-5.6663737710727275,19.411823272705078,False,14032,3140,0.5282491445541382
128,55:128,helicopter,physical,pos,yes,physical,-10.080163357002515,-12.419939041137695,True,1402,61388,0.6451655626296997
129,55:129,patrol,physical,pos,no,physical,-13.080869512137049,19.86121940612793,False,22041,5302,0.9255064725875854
130,55:130,patrol,physical,pos,no,physical,-15.34421499351884,16.296022415161133,False,12588,5861,0.9931312203407288
131,55:131,firefight,physical,pos,no,physical,-13.354585558067754,22.654552459716797,True,21206,4148,0.8024762272834778
132,55:132,drone,mono,pos,no,-6..+3,0.0,14.018057823181152,False,14544,3032,0.5
133,55:133,drone,low_ild,pos,no,-6..+3,1.2883860824478575,18.415451049804688,False,10582,10561,0.7582625150680542
134,55:134,patrol,low_ild,pos,yes,-6..+3,-4.978976860750265,26.21320915222168,False,18213,1117,0.4474142789840698
135,55:135,helicopter,physical,pos,yes,physical,-12.659717050236058,-12.841825485229492,True,1054,58288,0.8442381620407104
136,55:136,windy_ridge,mono,pos,yes,-6..+3,0.0,0.5759772062301636,False,18293,7714,0.5000000596046448
137,55:137,artillery,physical,pos,no,physical,-12.413941835776974,33.92829132080078,False,17153,673,0.7812148332595825
138,55:138,firefight,physical,pos,no,physical,-8.692938808237955,10.236624717712402,False,33383,5764,0.7290998697280884
139,55:139,drone,physical,pos,no,physical,-8.788183181685213,28.862306594848633,False,12961,999,0.2289285659790039
140,55:140,command_post,physical,pos,no,physical,-16.05210027093719,8.555391311645508,False,10155,39137,0.8978209495544434
141,55:141,patrol,mono,pos,no,-6..+3,0.0,20.222034454345703,False,12070,2703,0.49999985098838806
142,55:142,apc,mono,pos,no,-6..+3,0.0,-18.056943893432617,True,1015,61504,0.5
143,55:143,helicopter,physical,neg,yes,physical,-14.731681891264255,-6.921507835388184,True,3918,36791,0.890758216381073
144,55:144,patrol,physical,none,no,physical,-15.504359032068457,15.913029670715332,False,17728,5533,0.959840714931488
145,55:145,artillery,physical,pos,no,physical,-12.602095650806586,30.66501808166504,False,22882,723,0.8382489681243896
146,55:146,helicopter,physical,pos,no,physical,-11.001671345371225,-17.780353546142578,True,1122,62887,0.6875007748603821
147,55:147,drone,low_ild,pos,no,-6..+3,0.4647379175539683,19.561168670654297,False,6605,19352,0.09082765877246857
148,55:148,apc,physical,pos,no,physical,-14.717497763959216,-19.445066452026367,True,1006,31405,0.7538461089134216
149,55:149,firefight,physical,pos,yes,physical,-12.899346509115382,11.35340690612793,False,17248,12069,0.8948519229888916
150,55:150,windy_ridge,low_ild,pos,yes,-6..+3,-3.6598730336521683,-1.5522791147232056,True,12041,8104,0.6430065631866455
151,55:151,patrol,physical,neg,yes,physical,-11.500788357972311,18.74213981628418,False,13803,3053,0.9712656736373901
152,55:152,windy_ridge,low_ild,neg,yes,-6..+3,-5.897965424461141,-9.030522346496582,False,8524,10275,0.7001953125
153,55:153,helicopter,low_ild,pos,yes,-6..+3,-4.442939308151999,-17.73345184326172,True,163,77482,0.39779743552207947
154,55:154,command_post,mono,pos,no,-6..+3,0.0,21.87796401977539,False,16314,2327,0.49999967217445374
155,55:155,apc,physical,none,no,physical,-15.445001363231064,2.582742929458618,True,12856,7745,0.9134867191314697
156,55:156,firefight,physical,pos,no,physical,-8.84257585020923,13.769550323486328,False,11441,32431,0.7236138582229614
157,55:157,command_post,physical,pos,no,physical,-14.556097027679883,4.156899452209473,False,11405,19938,0.8974581956863403
158,55:158,command_post,low_ild,pos,no,-6..+3,-5.09657306892052,-1.066486120223999,False,10502,17618,0.5454815626144409
159,55:159,patrol,physical,pos,no,physical,-15.748358891935894,17.448930740356445,False,18531,5308,0.9455610513687134
160,55:160,drone,physical,pos,no,physical,-13.682379738173758,18.67156219482422,False,10318,4241,0.9978635311126709
161,55:161,command_post,physical,pos,no,physical,-16.691590946101748,11.217998504638672,False,4690,42044,0.8926118612289429
162,55:162,windy_ridge,low_ild,pos,yes,-6..+3,-4.185748147582316,9.955724716186523,False,15262,4490,0.6323326826095581
163,55:163,command_post,physical,none,no,physical,-15.190115099179629,4.912633419036865,False,8180,14680,0.9336575269699097
164,55:164,windy_ridge,physical,pos,yes,physical,-16.719553802754938,-4.840689182281494,False,7717,8522,0.8817307949066162
165,55:165,command_post,physical,pos,no,physical,-11.432180720032932,4.210284233093262,False,2161,64016,0.828093945980072
166,55:166,patrol,mono,pos,no,-6..+3,0.0,21.863231658935547,False,20846,7600,0.49999991059303284
167,55:167,artillery,physical,pos,no,physical,-19.272820832626312,28.34316062927246,False,14471,1917,0.9146434664726257
168,55:168,apc,low_ild,pos,no,-6..+3,2.392740749168089,-3.9363245964050293,True,1601,79435,0.1648343801498413
169,55:169,command_post,low_ild,pos,no,-6..+3,-3.741498239261844,-0.26255863904953003,False,2639,52152,0.22222332656383514
170,55:170,artillery,low_ild,none,no,-6..+3,-1.6740583882622566,18.409202575683594,False,13720,10354,0.6743502616882324
171,55:171,command_post,physical,pos,no,physical,-14.50963224108294,11.9532470703125,False,2661,25127,0.9098656177520752
172,55:172,apc,physical,pos,no,physical,-9.989514481896016,-7.897151947021484,True,1023,73888,0.6812088489532471
173,55:173,patrol,stereo,unspatialised,no,-6..+3,0.4324310377276248,17.35077667236328,False,12680,3641,0.36862772703170776
174,55:174,helicopter,physical,neg,no,physical,-12.711557595856252,-5.499632835388184,True,5148,53903,0.9168354272842407
175,55:175,command_post,mono,none,no,-6..+3,0.0,3.1778087615966797,False,4095,25236,0.5
176,55:176,patrol,physical,none,no,physical,-10.91209329870253,22.874732971191406,False,21890,6169,0.936872124671936
177,55:177,patrol,physical,pos,no,physical,-13.33920937373162,22.650161743164062,False,9266,2334,0.9765269756317139
178,55:178,firefight,physical,pos,yes,physical,-15.728057702925092,6.8744730949401855,True,9989,24019,0.8364887237548828
179,55:179,drone,mono,pos,no,-6..+3,0.0,13.867059707641602,False,6311,33962,0.5
180,55:180,firefight,physical,pos,no,physical,-13.592913782225573,19.928943634033203,False,11015,13803,0.9253625869750977
181,55:181,command_post,physical,neg,no,physical,-12.105526892591385,2.132110118865967,False,2892,61821,0.8368608355522156
182,55:182,apc,physical,pos,no,physical,-12.279773227827896,-12.633132934570312,True,1403,52197,0.708633303642273
183,55:183,windy_ridge,mono,pos,yes,-6..+3,0.0,-5.343320846557617,False,7499,10316,0.5
184,55:184,drone,physical,pos,no,physical,-10.862646205744966,12.61176872253418,False,8857,14488,0.9144722819328308
185,55:185,artillery,physical,pos,no,physical,-12.246825598857079,20.514516830444336,False,13468,3264,0.9384552240371704
186,55:186,drone,physical,pos,yes,physical,-13.224263421201382,23.250486373901367,False,22702,1213,0.9516648650169373
187,55:187,firefight,physical,pos,yes,physical,-11.249698665712305,-3.379870891571045,True,13695,18548,0.8504964709281921
188,55:188,command_post,physical,pos,no,physical,-10.33193773127855,1.033980369567871,False,2929,31816,0.9021870493888855
189,55:189,apc,low_ild,pos,no,-6..+3,-5.21785036924004,-11.021486282348633,True,614,76472,0.4047950208187103
190,55:190,windy_ridge,physical,pos,yes,physical,-17.898514625678985,4.382991790771484,False,16194,7047,0.9024240374565125
191,55:191,patrol,physical,pos,no,physical,-8.933448398374637,22.09151268005371,False,14486,2860,0.5114779472351074
192,55:192,helicopter,physical,pos,yes,physical,-11.102394037086153,-11.802305221557617,True,281,88443,0.5772730112075806
193,55:193,patrol,physical,pos,no,physical,-12.40017864775782,23.583740234375,False,23037,7276,0.8837606906890869
194,55:194,artillery,low_ild,pos,no,-6..+3,-2.593510928408211,15.757909774780273,False,17329,3049,0.18062613904476166
195,55:195,command_post,physical,pos,no,physical,-15.98860006796928,4.526000022888184,False,5533,28831,0.8692888617515564
196,55:196,artillery,low_ild,pos,no,-6..+3,2.1729232599338637,20.14044189453125,True,30437,6768,0.07905411720275879
197,55:197,command_post,low_ild,pos,no,-6..+3,-1.9186534160537008,2.122804880142212,False,2923,46644,0.5234324932098389
198,55:198,artillery,physical,pos,no,physical,-10.245108482284582,27.278564453125,True,34789,804,0.62529057264328
199,55:199,patrol,physical,pos,no,physical,-11.533702213494188,15.024394989013672,False,8646,5984,0.8984879851341248
