i,seed,scene,ref_mode,near,wind,m2_bucket,ref_speech_gain_db,snr_db,clipped,n_speech,n_noise,auc_item
20,55:20,command_post,physical,none,no,physical,-11.5798894104435,14.92524528503418,False,20131,32384,0.8851709961891174
21,55:21,artillery,physical,pos,no,physical,-11.652246385600797,28.349458694458008,False,17902,4170,0.8262919783592224
22,55:22,firefight,physical,neg,yes,physical,-16.748328707163537,-0.35798215866088867,False,8623,34279,0.9417848587036133
23,55:23,firefight,low_ild,pos,yes,-6..+3,-1.4467482304286037,16.05098533630371,True,12833,23734,0.3281582295894623
24,55:24,helicopter,physical,pos,yes,physical,-15.654033017543181,-16.14069366455078,True,1212,68214,0.7539448738098145
25,55:25,drone,physical,neg,no,physical,-15.272682264634014,19.42833709716797,False,11196,6040,0.994176983833313
26,55:26,drone,physical,pos,no,physical,-16.11893692370372,23.10378646850586,False,14590,1256,0.9981551170349121
27,55:27,windy_ridge,physical,neg,yes,physical,-9.98974399171631,-3.6800501346588135,False,8141,12755,0.7485020160675049
28,55:28,windy_ridge,physical,pos,yes,physical,-8.642141508201036,5.343420505523682,False,25279,4771,0.7261843681335449
29,55:29,apc,physical,pos,no,physical,-13.813473510686247,-9.487237930297852,True,600,68126,0.6739988327026367
30,55:30,drone,physical,none,yes,physical,-14.800839249216772,13.777066230773926,False,12783,12751,0.9996016621589661
31,55:31,drone,physical,none,no,physical,-16.8511125919824,19.75652313232422,False,14461,2749,0.9891887307167053
32,55:32,artillery,physical,pos,no,physical,-11.805597799110242,34.22649002075195,True,26919,1195,0.49857330322265625
33,55:33,command_post,mono,none,no,-6..+3,0.0,11.988786697387695,False,3164,44930,0.4999999403953552
34,55:34,patrol,physical,pos,yes,physical,-11.103353574409347,11.609962463378906,False,17311,6428,0.9159834980964661
35,55:35,artillery,physical,none,no,physical,-13.091398354822978,27.53267478942871,False,24211,1565,0.9716560244560242
36,55:36,apc,physical,neg,no,physical,-9.178425139805945,-14.727686882019043,True,1133,46314,0.8452622294425964
37,55:37,command_post,physical,none,no,physical,-9.09947385503763,12.86465072631836,False,9380,15362,0.9465128183364868
38,55:38,helicopter,physical,none,yes,physical,-15.554108872921738,-6.182347297668457,True,7153,27486,0.8970849514007568
39,55:39,apc,physical,pos,no,physical,-8.959697279991065,-7.568113803863525,True,2567,61196,0.7355592846870422
40,55:40,firefight,low_ild,pos,no,-6..+3,-0.07131613192816388,5.68501091003418,False,36658,6842,0.32461878657341003
41,55:41,firefight,physical,pos,yes,physical,-11.150726343872865,23.56672477722168,False,31593,4760,0.7584898471832275
42,55:42,helicopter,physical,pos,no,physical,-13.959262710438509,-16.706621170043945,True,683,70602,0.7508158087730408
43,55:43,command_post,physical,pos,no,physical,-19.477357170615896,15.704550743103027,False,9396,16911,0.9523619413375854
44,55:44,patrol,physical,none,no,physical,-10.081020609024293,28.446460723876953,False,22003,1422,0.8974339365959167
45,55:45,command_post,physical,none,no,physical,-12.801920281155404,7.059916973114014,False,2135,32535,0.909510612487793
46,55:46,windy_ridge,mono,none,yes,-6..+3,0.0,-0.32871687412261963,False,14784,10299,0.5
47,55:47,drone,physical,pos,no,physical,-10.097090019833217,-0.3953983187675476,False,15529,5155,0.8714868426322937
48,55:48,apc,physical,none,no,physical,-11.116511495642488,-19.3933162689209,True,894,33422,0.7516617774963379
49,55:49,patrol,physical,pos,no,physical,-12.903272797885371,14.42121410369873,False,12928,3601,0.8468372821807861
50,55:50,command_post,physical,none,no,physical,-11.426445110891628,15.541980743408203,False,15083,5386,0.894978940486908
51,55:51,firefight,physical,pos,no,physical,-12.825287295230932,10.560195922851562,True,4018,32298,0.7539072632789612
52,55:52,artillery,physical,none,no,physical,-10.11517552113877,15.38848876953125,True,29013,2893,0.8499203324317932
53,55:53,firefight,physical,pos,no,physical,-15.450283696063282,15.931636810302734,True,7651,10888,0.8684188723564148
54,55:54,helicopter,stereo,unspatialised,yes,-6..+3,-0.7476320718005312,-17.606639862060547,True,272,78812,0.5164303183555603
55,55:55,drone,physical,pos,no,physical,-11.351887380375643,28.999156951904297,False,14353,748,0.9982753396034241
56,55:56,command_post,physical,neg,no,physical,-10.285342972315988,13.133292198181152,False,16841,10342,0.7815147042274475
57,55:57,patrol,physical,none,yes,physical,-16.1964179632742,18.041595458984375,False,13314,1839,0.9689475297927856
58,55:58,windy_ridge,physical,pos,yes,physical,-11.141555544686945,3.30790638923645,False,20597,8906,0.8798196911811829
59,55:59,firefight,mono,neg,no,-6..+3,0.0,5.32706356048584,False,6536,16725,0.5
60,55:60,command_post,physical,pos,no,physical,-9.960350767158282,3.780193328857422,False,3241,42206,0.9830163717269897
61,55:61,firefight,physical,pos,no,physical,-13.96556734162774,16.826725006103516,False,11520,12420,0.8843176364898682
62,55:62,firefight,mono,pos,no,-6..+3,0.0,3.368319272994995,False,7957,35418,0.5000000596046448
63,55:63,firefight,physical,neg,no,physical,-10.385675248499243,18.12458038330078,False,9070,14286,0.9641138315200806
64,55:64,drone,physical,pos,no,physical,-14.730720062126249,24.669219970703125,False,19774,2664,0.9823607206344604
65,55:65,artillery,mono,none,no,-6..+3,0.0,28.65686798095703,False,20994,1191,0.4999997317790985
66,55:66,patrol,low_ild,pos,yes,-6..+3,-1.4863997646216163,23.01632308959961,False,20640,2924,0.24060487747192383
67,55:67,command_post,physical,none,no,physical,-14.847701338073023,3.1992974281311035,False,2830,45032,0.9990845322608948
68,55:68,drone,physical,pos,no,physical,-10.233796396315796,2.188044548034668,False,8859,3004,0.9999908208847046
69,55:69,patrol,physical,pos,no,physical,-16.438447848398397,13.134236335754395,False,10272,5723,0.9837731719017029
70,55:70,firefight,physical,none,no,physical,-11.738739833703903,25.718997955322266,True,17550,1507,0.8486104011535645
71,55:71,patrol,physical,neg,no,physical,-13.897607704650248,25.726898193359375,False,13228,2893,0.9905684590339661
72,55:72,apc,physical,none,no,physical,-14.759446411255972,-3.2631852626800537,False,5224,50873,0.8597739934921265
73,55:73,command_post,physical,neg,no,physical,-12.377505778499035,17.05337142944336,False,8604,12146,0.9526282548904419
74,55:74,firefight,physical,pos,no,physical,-11.113765066596173,-3.0509142875671387,False,13898,30756,0.8067365288734436
75,55:75,command_post,physical,pos,no,physical,-10.62429362349424,8.91666030883789,False,12481,9840,0.9591335654258728
76,55:76,firefight,physical,neg,no,physical,-9.799914476410155,2.2805497646331787,False,9604,38079,0.9668205380439758
77,55:77,patrol,physical,none,no,physical,-11.072874906797814,36.111915588378906,False,19047,75,0.875342071056366
78,55:78,helicopter,mono,pos,no,-6..+3,0.0,-13.04882526397705,True,878,52590,0.5000000596046448
79,55:79,helicopter,physical,pos,yes,physical,-13.239409049148033,-10.19483757019043,True,906,77790,0.7013433575630188
80,55:80,helicopter,physical,neg,no,physical,-16.737968166615456,-17.904584884643555,True,485,69731,0.7376995086669922
81,55:81,command_post,physical,neg,no,physical,-10.499897686400189,9.588094711303711,False,9603,13364,0.9283326268196106
82,55:82,helicopter,physical,pos,yes,physical,-15.3980070256457,-17.26873016357422,True,396,85201,0.6106996536254883
83,55:83,command_post,physical,pos,no,physical,-10.506513449131937,9.152613639831543,False,4093,32598,0.9981850385665894
84,55:84,command_post,physical,pos,no,physical,-9.438696806313345,8.587318420410156,False,9552,20709,0.9799979329109192
85,55:85,command_post,physical,pos,no,physical,-11.94735804591624,6.17249870300293,False,5625,48037,0.7990663647651672
86,55:86,helicopter,physical,neg,yes,physical,-10.959924142115511,-8.419265747070312,True,1364,77041,0.8836261034011841
87,55:87,patrol,physical,none,no,physical,-15.7459079485144,19.459692001342773,False,17113,1531,0.9622948169708252
88,55:88,windy_ridge,physical,none,yes,physical,-11.358652697737178,-0.3658085763454437,False,18525,8193,0.8729208707809448
89,55:89,command_post,low_ild,pos,no,-6..+3,0.3691828008967377,16.915048599243164,False,7483,10471,0.10159771889448166
90,55:90,windy_ridge,low_ild,neg,yes,-6..+3,-5.423580985725774,19.45166778564453,False,10997,1725,0.648632287979126
91,55:91,patrol,mono,pos,no,-6..+3,0.0,22.078035354614258,False,11270,4977,0.5
92,55:92,command_post,physical,pos,no,physical,-10.497817809720274,5.311746120452881,False,6749,16082,0.8244154453277588
93,55:93,artillery,physical,none,no,physical,-15.276324459336756,35.21853256225586,False,24639,378,0.9473757743835449
94,55:94,command_post,low_ild,pos,no,-6..+3,-5.346875339158274,6.597756862640381,False,9700,36222,0.5023195147514343
95,55:95,patrol,mono,none,yes,-6..+3,0.0,6.221163272857666,False,11131,6481,0.5000000596046448
96,55:96,firefight,mono,pos,no,-6..+3,0.0,17.377429962158203,True,12121,8553,0.49999991059303284
97,55:97,drone,physical,none,no,physical,-16.440014032844715,22.016746520996094,False,14501,1072,0.9999989867210388
98,55:98,drone,physical,none,no,physical,-14.446352132542827,3.130124807357788,False,5757,40022,0.9901091456413269
99,55:99,apc,physical,pos,no,physical,-13.006714423049669,-15.710145950317383,True,63,94303,0.3878903388977051
100,55:100,firefight,physical,none,no,physical,-12.68319779691167,23.816802978515625,False,19632,3652,0.9461973309516907
101,55:101,artillery,physical,pos,no,physical,-16.65954747971822,6.73488712310791,False,11693,11566,0.8792049288749695
102,55:102,artillery,physical,pos,no,physical,-18.832557780375616,4.926827907562256,False,10642,11698,0.9683209657669067
103,55:103,command_post,physical,none,no,physical,-15.374354185345169,2.9846322536468506,False,5175,52380,0.9389216899871826
104,55:104,command_post,low_ild,pos,no,-6..+3,0.4986132118860951,3.4493794441223145,False,4227,30655,0.7664810419082642
105,55:105,firefight,mono,none,no,-6..+3,0.0,27.851097106933594,True,14977,3366,0.49999991059303284
106,55:106,patrol,physical,none,no,physical,-12.52641988167673,27.717649459838867,False,27708,843,0.9560129046440125
107,55:107,command_post,physical,none,no,physical,-11.407260696306913,6.605794906616211,False,6870,40850,0.98923659324646
108,55:108,patrol,physical,none,no,physical,-11.91682152093307,31.768863677978516,False,21672,173,0.9824114441871643
109,55:109,patrol,low_ild,neg,no,-6..+3,2.4563639670628348,10.448060989379883,False,6936,20059,0.8685806393623352
110,55:110,drone,physical,pos,no,physical,-12.408403812366743,-3.8084182739257812,False,23555,2900,0.9932570457458496
111,55:111,patrol,physical,pos,yes,physical,-11.087285615021486,3.631544589996338,False,11319,7194,0.8491979837417603
112,55:112,artillery,physical,none,no,physical,-13.607257825608741,33.69103240966797,False,38595,1275,0.9400914907455444
113,55:113,apc,physical,none,no,physical,-10.277899194251166,-4.720534801483154,True,1756,69885,0.8043556213378906
114,55:114,patrol,physical,pos,no,physical,-13.313562470408762,7.384489059448242,False,12974,19042,0.9139624834060669
115,55:115,patrol,physical,pos,no,physical,-11.063921582207882,9.73283863067627,False,5705,17640,0.8811790347099304
116,55:116,firefight,physical,none,no,physical,-12.870111719125262,15.082843780517578,True,13388,21526,0.9242720603942871
117,55:117,artillery,physical,pos,yes,physical,-10.857902447219114,24.333045959472656,True,8398,3123,0.8975810408592224
118,55:118,firefight,mono,none,yes,-6..+3,0.0,19.93568992614746,True,17570,5038,0.5
119,55:119,patrol,physical,pos,no,physical,-8.526741535007233,16.83243179321289,False,11772,5755,0.7954246401786804
120,55:120,drone,physical,pos,no,physical,-10.230701112816305,15.081888198852539,False,23188,5935,0.9216989278793335
121,55:121,apc,stereo,unspatialised,no,-6..+3,0.9893681882428531,-23.139326095581055,True,117,84377,0.43692827224731445
122,55:122,command_post,mono,pos,no,-6..+3,0.0,-1.4579880237579346,False,1926,67260,0.5
123,55:123,command_post,physical,pos,no,physical,-12.467558882872922,13.696166038513184,False,5834,34871,0.8855604529380798
124,55:124,artillery,physical,pos,no,physical,-15.393070765173196,28.303377151489258,True,29805,3128,0.8995538353919983
125,55:125,drone,physical,pos,no,physical,-10.255431669284548,16.610301971435547,False,10766,8751,0.8495557308197021
126,55:126,firefight,physical,pos,no,physical,-12.558283269738178,11.96802043914795,True,9538,47278,0.7554928660392761
127,55:127,patrol,low_ild,pos,no,-6..+3,-5.6663737710727275,19.411823272705078,False,14032,3140,0.5570372343063354
128,55:128,helicopter,physical,pos,yes,physical,-10.080163357002515,-12.419939041137695,True,1402,61388,0.6455517411231995
129,55:129,patrol,physical,pos,no,physical,-13.080869512137049,19.86121940612793,False,22041,5302,0.9423885941505432
130,55:130,patrol,physical,pos,no,physical,-15.34421499351884,16.296022415161133,False,12588,5861,0.9940398931503296
131,55:131,firefight,physical,pos,no,physical,-13.354585558067754,22.654552459716797,True,21206,4148,0.8194413185119629
132,55:132,drone,physical,pos,no,physical,-11.534959751818683,13.98637580871582,False,14467,3124,0.9758499264717102
133,55:133,drone,mono,pos,no,-6..+3,0.0,18.47751235961914,False,10453,10991,0.4999999701976776
134,55:134,patrol,physical,none,no,physical,-14.558245020393976,39.150455474853516,False,19116,5,0.999874472618103
135,55:135,helicopter,physical,none,no,physical,-13.93309890306497,-9.190140724182129,True,1312,41696,0.8534039258956909
136,55:136,windy_ridge,mono,neg,yes,-6..+3,0.0,0.5759772062301636,False,18293,7714,0.5000000596046448
137,55:137,artillery,physical,pos,no,physical,-12.413941835776974,33.92829132080078,False,17153,673,0.7947463989257812
138,55:138,firefight,physical,pos,no,physical,-8.692938808237955,10.236624717712402,False,33383,5764,0.7368386387825012
139,55:139,drone,physical,pos,no,physical,-8.788183181685213,28.862306594848633,False,12961,999,0.24253247678279877
140,55:140,command_post,physical,pos,no,physical,-16.05210027093719,8.555391311645508,False,10155,39137,0.9164090156555176
141,55:141,patrol,mono,pos,no,-6..+3,0.0,20.222034454345703,False,12070,2703,0.49999985098838806
142,55:142,apc,mono,pos,no,-6..+3,0.0,-18.056943893432617,True,1015,61504,0.5
143,55:143,helicopter,physical,neg,yes,physical,-14.731681891264255,-6.921507835388184,True,3918,36791,0.8968942761421204
144,55:144,patrol,physical,none,no,physical,-15.504359032068457,15.913029670715332,False,17728,5533,0.959840714931488
145,55:145,artillery,physical,pos,no,physical,-12.602095650806586,30.66501808166504,False,22882,723,0.8619418740272522
146,55:146,helicopter,physical,neg,no,physical,-11.001671345371225,-17.780353546142578,True,1122,62887,0.7443745732307434
147,55:147,drone,mono,pos,no,-6..+3,0.0,19.511018753051758,False,6837,13028,0.5
148,55:148,apc,physical,none,no,physical,-16.889766329825775,-6.970875263214111,True,3995,55925,0.807235836982727
149,55:149,firefight,physical,pos,yes,physical,-12.899346509115382,11.35340690612793,False,17248,12069,0.9264646768569946
150,55:150,windy_ridge,physical,neg,yes,physical,-10.684117848022439,-1.5522791147232056,True,12041,8104,0.8508538603782654
151,55:151,patrol,physical,neg,yes,physical,-11.500788357972311,18.74213981628418,False,13803,3053,0.9739967584609985
152,55:152,windy_ridge,physical,neg,yes,physical,-8.595232215781671,-9.030522346496582,False,8524,10275,0.7702890634536743
153,55:153,helicopter,mono,neg,yes,-6..+3,0.0,-17.7996826171875,True,164,67737,0.5
154,55:154,command_post,physical,pos,no,physical,-12.627391981079995,21.883800506591797,False,16262,2769,0.9298105835914612
155,55:155,apc,physical,none,no,physical,-15.445001363231064,2.582742929458618,True,12856,7745,0.9134867191314697
156,55:156,firefight,physical,pos,no,physical,-8.84257585020923,13.769550323486328,False,11441,32431,0.7491472363471985
157,55:157,command_post,physical,neg,no,physical,-14.556097027679883,4.156899452209473,False,11405,19938,0.9672582149505615
158,55:158,command_post,physical,none,no,physical,-9.364859228062237,3.742794990539551,False,13580,45023,0.9565867185592651
159,55:159,patrol,physical,pos,no,physical,-15.748358891935894,17.448930740356445,False,18531,5308,0.9519268870353699
160,55:160,drone,physical,none,no,physical,-13.532107921774113,19.946123123168945,False,11274,1826,0.9976071715354919
161,55:161,command_post,physical,pos,no,physical,-16.691590946101748,11.217998504638672,False,4690,42044,0.8953680992126465
162,55:162,windy_ridge,low_ild,pos,yes,-6..+3,-4.185748147582316,9.955724716186523,False,15262,4490,0.6331704258918762
163,55:163,command_post,physical,none,no,physical,-15.190115099179629,4.912633419036865,False,8180,14680,0.9336575269699097
164,55:164,windy_ridge,physical,pos,yes,physical,-16.719553802754938,-4.840689182281494,False,7717,8522,0.8817228674888611
165,55:165,command_post,physical,pos,no,physical,-11.432180720032932,4.210284233093262,False,2161,64016,0.8290979862213135
166,55:166,patrol,mono,pos,no,-6..+3,0.0,21.863231658935547,False,20846,7600,0.49999991059303284
167,55:167,artillery,physical,pos,no,physical,-19.272820832626312,28.34316062927246,False,14471,1917,0.9254586696624756
168,55:168,apc,physical,pos,no,physical,-16.33322436576243,-3.9363245964050293,True,1601,79435,0.8121361136436462
169,55:169,command_post,low_ild,pos,no,-6..+3,-3.741498239261844,-0.26255863904953003,False,2639,52152,0.23941858112812042
170,55:170,artillery,low_ild,none,no,-6..+3,-1.6740583882622566,18.409202575683594,False,13720,10354,0.6743502616882324
171,55:171,command_post,physical,neg,no,physical,-14.50963224108294,11.9532470703125,False,2661,25127,0.8594673275947571
172,55:172,apc,physical,none,no,physical,-16.459371592936687,-3.5361595153808594,True,2366,53369,0.8588857054710388
173,55:173,patrol,physical,none,yes,physical,-10.3209319538215,16.100906372070312,False,12769,3727,0.8687474131584167
174,55:174,helicopter,physical,none,no,physical,-14.901235347810715,2.10910964012146,True,16261,21823,0.9516737461090088
175,55:175,command_post,physical,none,no,physical,-14.581994426697626,3.268131732940674,False,3008,36232,0.8141465187072754
176,55:176,patrol,physical,none,no,physical,-10.91209329870253,22.874732971191406,False,21890,6169,0.936872124671936
177,55:177,patrol,mono,none,yes,-6..+3,0.0,5.482323169708252,False,7074,7126,0.4999999701976776
178,55:178,firefight,physical,pos,yes,physical,-15.728057702925092,6.8744730949401855,True,9989,24019,0.8413382172584534
179,55:179,drone,mono,pos,no,-6..+3,0.0,13.867059707641602,False,6311,33962,0.5
180,55:180,firefight,physical,neg,no,physical,-13.592913782225573,19.928943634033203,False,11015,13803,0.974478542804718
181,55:181,command_post,mono,none,no,-6..+3,0.0,3.6467220783233643,False,7486,23312,0.5
182,55:182,apc,physical,pos,no,physical,-12.279773227827896,-12.633132934570312,True,1403,52197,0.7324912548065186
183,55:183,windy_ridge,stereo,unspatialised,yes,-6..+3,-0.3678707268053216,-5.325395584106445,False,8940,12023,0.3855561912059784
184,55:184,drone,physical,pos,no,physical,-10.862646205744966,12.61176872253418,False,8857,14488,0.9175897240638733
185,55:185,artillery,physical,pos,no,physical,-12.246825598857079,20.514516830444336,False,13468,3264,0.9677927494049072
186,55:186,drone,physical,none,no,physical,-10.6884981957126,33.39482116699219,False,24066,104,0.8809491991996765
187,55:187,firefight,physical,pos,yes,physical,-11.249698665712305,-3.379870891571045,True,13695,18548,0.8751277327537537
188,55:188,command_post,mono,none,no,-6..+3,0.0,5.855965614318848,False,2889,49297,0.4999999403953552
189,55:189,apc,mono,none,no,-6..+3,0.0,0.39984002709388733,True,1584,73909,0.5
190,55:190,windy_ridge,physical,pos,yes,physical,-17.898514625678985,4.382991790771484,False,16194,7047,0.9024944305419922
191,55:191,patrol,physical,pos,no,physical,-8.933448398374637,22.09151268005371,False,14486,2860,0.79703289270401
192,55:192,helicopter,physical,pos,yes,physical,-11.102394037086153,-11.802305221557617,True,281,88443,0.6029351949691772
193,55:193,patrol,physical,pos,no,physical,-12.40017864775782,23.583740234375,False,23037,7276,0.8861758708953857
194,55:194,artillery,physical,pos,no,physical,-11.679390494176282,15.757909774780273,False,17329,3049,0.8615458011627197
195,55:195,command_post,mono,none,no,-6..+3,0.0,4.92649507522583,False,4474,32221,0.5
196,55:196,artillery,physical,neg,no,physical,-16.128061666833858,20.14044189453125,True,30437,6768,0.9711846709251404
197,55:197,command_post,physical,none,no,physical,-11.129519749056108,5.7057342529296875,False,4794,21923,0.9912964105606079
198,55:198,artillery,physical,pos,no,physical,-10.245108482284582,27.278564453125,True,34789,804,0.6385274529457092
199,55:199,patrol,physical,pos,no,physical,-11.533702213494188,15.024394989013672,False,8646,5984,0.9229080677032471
