i,seed,scene,ref_mode,near,wind,m2_bucket,ref_speech_gain_db,snr_db,clipped,n_speech,n_noise,auc_item
27,55:27,windy_ridge,physical,neg,yes,physical,-9.98974363557415,-2.0823147296905518,False,7575,10076,0.7409517765045166
28,55:28,windy_ridge,low_ild,pos,yes,-6..+3,-5.847706064841184,5.308239459991455,False,24936,4920,0.5823571681976318
29,55:29,apc,stereo,unspatialised,no,-6..+3,0.2650453538860127,-9.436246871948242,True,547,68412,0.44286155700683594
30,55:30,drone,physical,pos,yes,physical,-9.011707975735753,16.475332260131836,False,16236,7245,0.9780534505844116
31,55:31,drone,physical,neg,no,physical,-13.334957345343852,4.575649261474609,False,11043,6238,0.9947721362113953
32,55:32,artillery,physical,pos,no,physical,-11.80559819743274,34.01518249511719,True,26723,1283,0.4837687015533447
33,55:33,command_post,mono,none,no,-6..+3,0.0,11.021278381347656,False,3605,29339,0.4999999701976776
34,55:34,patrol,physical,pos,yes,physical,-11.103354011947836,11.996036529541016,False,17413,6537,0.9194322824478149
35,55:35,artillery,physical,none,no,physical,-13.091397960860505,27.123550415039062,False,24314,1565,0.9477695822715759
36,55:36,apc,physical,pos,no,physical,-9.17842489569981,-14.68440055847168,True,1346,45406,0.6781275272369385
37,55:37,command_post,low_ild,none,no,-6..+3,-5.357706267995141,13.91900634765625,False,9497,17124,0.8181875348091125
38,55:38,helicopter,physical,pos,yes,physical,-13.243398676445167,-9.129050254821777,True,3616,43049,0.7805745601654053
39,55:39,apc,physical,pos,no,physical,-8.959697312057944,-7.348913669586182,True,2329,59259,0.683901846408844
40,55:40,firefight,low_ild,pos,no,-6..+3,-0.07131581640080142,12.738788604736328,False,35749,6747,0.31377044320106506
41,55:41,firefight,physical,pos,yes,physical,-11.150726219089211,23.615936279296875,False,31629,5332,0.5564443469047546
42,55:42,helicopter,physical,pos,no,physical,-13.959262585632292,-16.597959518432617,True,605,69002,0.6596231460571289
43,55:43,command_post,low_ild,pos,no,-6..+3,-4.482650282444588,15.568506240844727,False,9458,16915,0.6016176342964172
44,55:44,patrol,low_ild,pos,no,-6..+3,-0.7356969820434145,22.838417053222656,False,19914,1999,0.8050074577331543
45,55:45,command_post,physical,none,no,physical,-12.801920217782929,2.7233309745788574,False,2090,32833,0.8362075090408325
46,55:46,windy_ridge,mono,none,yes,-6..+3,0.0,-0.3259468376636505,False,14765,10251,0.5
47,55:47,drone,physical,pos,no,physical,-10.09708959697523,-0.34991586208343506,False,13456,5439,0.7483457922935486
48,55:48,apc,low_ild,pos,no,-6..+3,-4.625216606957554,-21.405303955078125,True,890,64250,0.4282394051551819
49,55:49,patrol,low_ild,pos,no,-6..+3,-1.282207577910306,13.994285583496094,False,13153,4128,0.2593074142932892
50,55:50,command_post,mono,pos,no,-6..+3,0.0,20.65606689453125,False,14874,6173,0.5000000596046448
51,55:51,firefight,physical,pos,no,physical,-12.825287122606603,10.464768409729004,True,3857,31106,0.7367937564849854
52,55:52,artillery,physical,none,no,physical,-10.11517583933162,19.655569076538086,True,29571,3128,0.8706421852111816
53,55:53,firefight,physical,pos,no,physical,-15.450283675772202,11.202615737915039,True,7096,11179,0.8072177767753601
54,55:54,helicopter,stereo,unspatialised,yes,-6..+3,-0.7476309403450152,-17.550676345825195,True,295,77360,0.4863846004009247
55,55:55,drone,physical,pos,no,physical,-11.351887132128411,26.603191375732422,False,14106,732,0.9903416633605957
56,55:56,command_post,physical,pos,no,physical,-10.285342413915359,14.237409591674805,False,16315,11907,0.5401735305786133
57,55:57,patrol,physical,pos,yes,physical,-12.847818963554097,9.158092498779297,False,11534,4973,0.8659164905548096
58,55:58,windy_ridge,physical,pos,yes,physical,-11.1415561509679,6.800041198730469,False,21588,6674,0.8946202993392944
59,55:59,firefight,mono,neg,no,-6..+3,0.0,0.9656644463539124,False,6708,14492,0.5000000596046448
60,55:60,command_post,physical,pos,no,physical,-9.960350887030074,2.9581336975097656,False,3431,43402,0.8426439762115479
61,55:61,firefight,physical,pos,no,physical,-13.965567314677099,17.26358985900879,False,11382,12430,0.825327455997467
62,55:62,firefight,mono,pos,no,-6..+3,0.0,1.680565595626831,False,9442,19744,0.5000000596046448
63,55:63,firefight,physical,pos,no,physical,-10.385674656338473,21.242156982421875,False,9895,11591,0.7282766699790955
64,55:64,drone,low_ild,pos,no,-6..+3,0.6757719395291986,24.518325805664062,False,19866,2736,0.3360432982444763
65,55:65,artillery,mono,none,no,-6..+3,0.0,24.855127334594727,False,20870,1450,0.5000000596046448
66,55:66,patrol,low_ild,pos,yes,-6..+3,-1.486399485832088,19.142215728759766,False,20235,3666,0.2666894197463989
67,55:67,command_post,physical,pos,no,physical,-12.64240656886944,4.350568771362305,False,2961,49209,0.5575377941131592
68,55:68,drone,physical,pos,no,physical,-10.233795963491044,2.46064829826355,False,9290,3701,0.8472141027450562
69,55:69,patrol,physical,pos,no,physical,-16.438448344380824,12.654728889465332,False,9940,5576,0.9305462837219238
70,55:70,firefight,physical,pos,no,physical,-12.30624906414802,20.89219856262207,True,16891,4040,0.7315313816070557
71,55:71,patrol,physical,pos,no,physical,-13.897607765303292,24.92600440979004,False,13196,2938,0.7990671396255493
72,55:72,apc,physical,none,no,physical,-14.759446517881052,-3.2621893882751465,False,5122,50398,0.8517133593559265
73,55:73,command_post,physical,neg,no,physical,-12.377505406877354,17.082637786865234,False,8102,12624,0.9509351253509521
74,55:74,firefight,physical,pos,no,physical,-11.113764746050755,-2.097536563873291,False,13211,37645,0.7491766810417175
75,55:75,command_post,physical,pos,no,physical,-10.624293357539287,8.943069458007812,False,11946,12017,0.8706626892089844
76,55:76,firefight,physical,neg,no,physical,-9.79991472190071,-4.5266337394714355,True,8597,19737,0.8976221084594727
77,55:77,patrol,physical,none,no,physical,-11.072874402475833,35.70256042480469,False,20616,280,0.8939270377159119
78,55:78,helicopter,mono,pos,no,-6..+3,0.0,-12.388815879821777,True,1010,57128,0.5
79,55:79,helicopter,mono,pos,yes,-6..+3,0.0,-10.216145515441895,True,933,75519,0.5
80,55:80,helicopter,physical,pos,no,physical,-16.73796835924984,-17.46415901184082,True,522,72939,0.6641235947608948
81,55:81,command_post,physical,pos,no,physical,-10.499898004412408,11.060831069946289,False,13365,6474,0.6311750411987305
82,55:82,helicopter,mono,pos,yes,-6..+3,0.0,-16.999359130859375,True,428,86379,0.5
83,55:83,command_post,physical,pos,no,physical,-10.506513986918023,9.223587989807129,False,4126,30251,0.8821091055870056
84,55:84,command_post,physical,pos,no,physical,-9.438696780654553,6.545172214508057,False,8863,32062,0.8557760715484619
85,55:85,command_post,physical,pos,no,physical,-11.947358489788002,8.325960159301758,False,7167,34030,0.803797721862793
86,55:86,helicopter,low_ild,pos,yes,-6..+3,-3.364367097340107,-8.7821044921875,True,1304,75230,0.3806309401988983
87,55:87,patrol,physical,pos,yes,physical,-11.83597975537954,16.069442749023438,False,14901,3493,0.7835413813591003
88,55:88,windy_ridge,low_ild,pos,yes,-6..+3,-4.919235419890413,11.341604232788086,False,26532,3912,0.5930227041244507
89,55:89,command_post,low_ild,pos,no,-6..+3,0.3691822329433876,16.943256378173828,False,7654,9911,0.098600834608078
90,55:90,windy_ridge,low_ild,pos,yes,-6..+3,-5.423581536818418,19.45684051513672,False,10953,1727,0.614103376865387
91,55:91,patrol,mono,pos,no,-6..+3,0.0,22.30719757080078,False,11698,4622,0.5000000596046448
92,55:92,command_post,physical,pos,no,physical,-10.497817807487515,5.481716156005859,False,6971,15527,0.7676916122436523
93,55:93,artillery,physical,none,no,physical,-15.276324165215478,35.26457595825195,False,25113,405,0.916968584060669
94,55:94,command_post,low_ild,pos,no,-6..+3,-5.346875390253324,6.601477146148682,False,10057,36391,0.47874483466148376
95,55:95,patrol,physical,pos,no,physical,-14.493911890552837,22.97735023498535,False,13118,3448,0.8777012228965759
96,55:96,firefight,mono,pos,no,-6..+3,0.0,17.57861328125,True,11904,8835,0.5
97,55:97,drone,physical,neg,no,physical,-15.611019687943966,16.49903106689453,False,9423,8911,0.8823925256729126
98,55:98,drone,physical,none,no,physical,-14.446352225142647,4.22833251953125,False,6538,37189,0.8797236084938049
99,55:99,apc,physical,pos,no,physical,-13.006714250250845,-15.913310050964355,True,54,94800,0.3245706260204315
100,55:100,firefight,physical,pos,no,physical,-14.520360681917282,9.808249473571777,False,15026,8576,0.9256916642189026
101,55:101,artillery,physical,pos,no,physical,-16.659548039130005,4.4361677169799805,False,13341,10380,0.8792362809181213
102,55:102,artillery,low_ild,pos,no,-6..+3,-2.6106520014032064,7.056119918823242,False,11150,12654,0.21424457430839539
103,55:103,command_post,physical,pos,no,physical,-16.84459595573616,-2.932497501373291,False,6124,32942,0.8734168410301208
104,55:104,command_post,low_ild,pos,no,-6..+3,0.4986132187273782,4.315690517425537,False,3634,45852,0.33337345719337463
105,55:105,firefight,physical,pos,no,physical,-15.48297099472786,22.573902130126953,True,12415,8296,0.8263460397720337
106,55:106,patrol,mono,neg,yes,-6..+3,0.0,6.0230631828308105,False,22758,7990,0.5
107,55:107,command_post,low_ild,pos,no,-6..+3,-3.9123919990140124,8.408379554748535,False,7889,30937,0.3567173182964325
108,55:108,patrol,physical,pos,no,physical,-10.215993314706608,18.895193099975586,False,19818,1599,0.8079567551612854
109,55:109,patrol,low_ild,pos,no,-6..+3,2.456363891807527,1.8945616483688354,False,7397,15559,0.07469964027404785
110,55:110,drone,physical,pos,no,physical,-12.408404241761843,-4.306000709533691,False,19524,3052,0.9955711364746094
111,55:111,patrol,physical,pos,yes,physical,-11.087285020016957,3.610534191131592,False,11526,7320,0.847937822341919
112,55:112,artillery,physical,pos,no,physical,-12.421006795887283,25.84359359741211,False,34298,2180,0.8103524446487427
113,55:113,apc,physical,none,no,physical,-10.277899437994105,-4.544103145599365,False,1381,71217,0.777050256729126
114,55:114,patrol,physical,pos,no,physical,-13.313562728074224,6.863646984100342,False,11900,21627,0.8732936978340149
115,55:115,patrol,physical,pos,no,physical,-11.063921891550137,12.248117446899414,False,5686,17817,0.7926447987556458
116,55:116,firefight,physical,pos,no,physical,-9.066412865065832,3.8540866374969482,False,10106,28583,0.7998252511024475
117,55:117,artillery,physical,pos,yes,physical,-10.857902973474044,25.491058349609375,True,8442,2635,0.741668701171875
118,55:118,firefight,physical,pos,no,physical,-10.166347003288971,23.724851608276367,True,17260,6714,0.8621386289596558
119,55:119,patrol,low_ild,neg,no,-6..+3,-5.971348392278607,17.060775756835938,False,11185,5784,0.9603000283241272
120,55:120,drone,physical,pos,no,physical,-10.230701137227445,16.218894958496094,False,23589,7602,0.7681605815887451
121,55:121,apc,stereo,unspatialised,no,-6..+3,0.9893681798863341,-23.363344192504883,True,122,84812,0.5037887096405029
122,55:122,command_post,mono,pos,no,-6..+3,0.0,-6.752440452575684,False,1128,51510,0.5
123,55:123,command_post,physical,pos,no,physical,-12.467559133350768,14.045717239379883,False,6497,34163,0.7585527300834656
124,55:124,artillery,low_ild,pos,no,-6..+3,1.385432713293138,27.411096572875977,True,28845,1896,0.46321901679039
125,55:125,drone,physical,pos,no,physical,-10.25543167976955,15.96929931640625,False,9842,10681,0.6711618304252625
126,55:126,firefight,physical,pos,no,physical,-12.558283348869278,7.967207908630371,True,10362,40913,0.5983719229698181
127,55:127,patrol,low_ild,pos,no,-6..+3,-5.666374131194793,16.254602432250977,False,13282,4074,0.5331733226776123
128,55:128,helicopter,physical,neg,yes,physical,-10.08016330025014,-12.073539733886719,True,1362,58028,0.6553985476493835
129,55:129,patrol,physical,pos,no,physical,-13.080869551421124,22.001140594482422,False,21773,5808,0.7680569291114807
130,55:130,patrol,physical,pos,no,physical,-15.344214389237045,16.123445510864258,False,12318,5409,0.7842956781387329
131,55:131,firefight,physical,pos,no,physical,-13.354585040021846,17.009563446044922,True,20691,4423,0.7664579153060913
132,55:132,drone,mono,pos,no,-6..+3,0.0,14.047639846801758,False,14544,3268,0.5
133,55:133,drone,mono,pos,no,-6..+3,0.0,18.952503204345703,False,10896,9763,0.5
134,55:134,patrol,low_ild,pos,yes,-6..+3,-4.978977357359732,30.288049697875977,False,18198,710,0.39394888281822205
135,55:135,helicopter,physical,pos,yes,physical,-12.659716732402433,-13.500967979431152,True,861,52655,0.7492267489433289
136,55:136,windy_ridge,mono,pos,yes,-6..+3,0.0,0.5127326250076294,False,17923,7645,0.5000000596046448
137,55:137,artillery,physical,neg,no,physical,-12.413942439535276,35.41596221923828,False,18204,468,0.8681082725524902
138,55:138,firefight,physical,pos,no,physical,-8.692938863013222,10.064677238464355,False,34420,4020,0.7637544870376587
139,55:139,drone,physical,pos,no,physical,-8.788183286402422,29.42078399658203,False,13352,1088,0.861564040184021
140,55:140,command_post,physical,pos,no,physical,-16.05210026441805,8.267210960388184,False,9342,36681,0.8178986310958862
141,55:141,patrol,mono,pos,no,-6..+3,0.0,19.80246925354004,False,11706,3454,0.49999985098838806
142,55:142,apc,mono,pos,no,-6..+3,0.0,-17.204580307006836,True,1000,60483,0.5
143,55:143,helicopter,physical,neg,yes,physical,-14.731682144429705,-6.9692230224609375,True,2980,39171,0.7947234511375427
144,55:144,patrol,physical,none,no,physical,-15.504359627873022,16.902042388916016,False,19068,5070,0.9726534485816956
145,55:145,artillery,physical,pos,no,physical,-12.602095553103936,33.516658782958984,False,23633,562,0.6896997094154358
146,55:146,helicopter,physical,pos,no,physical,-11.001671951506854,-17.54342269897461,True,969,62602,0.6519902348518372
147,55:147,drone,mono,pos,no,-6..+3,0.0,19.57910919189453,False,7539,19390,0.5
148,55:148,apc,physical,pos,no,physical,-14.717497559019291,-19.82585334777832,True,1058,34209,0.7019288539886475
149,55:149,firefight,physical,pos,yes,physical,-12.899346402233043,10.609582901000977,False,16369,13720,0.7301969528198242
150,55:150,windy_ridge,low_ild,pos,yes,-6..+3,-3.659873333083752,-1.5688316822052002,True,11899,8165,0.6666629910469055
151,55:151,patrol,physical,neg,yes,physical,-11.500787933835497,20.150299072265625,False,14200,3150,0.9526288509368896
152,55:152,windy_ridge,low_ild,pos,yes,-6..+3,-5.897965463970536,-9.036734580993652,False,8673,10228,0.6673202514648438
153,55:153,helicopter,mono,pos,yes,-6..+3,0.0,-17.491802215576172,True,147,72257,0.5
154,55:154,command_post,mono,pos,no,-6..+3,0.0,22.104679107666016,False,16181,2552,0.49999991059303284
155,55:155,apc,physical,none,no,physical,-15.4450009909501,2.567610263824463,True,13943,5851,0.925362765789032
156,55:156,firefight,physical,pos,no,physical,-8.84257594679643,10.708388328552246,False,11450,30972,0.7198201417922974
157,55:157,command_post,physical,pos,no,physical,-14.556096609146849,4.945253372192383,False,11335,20256,0.8837001919746399
158,55:158,command_post,low_ild,pos,no,-6..+3,-5.096572988762219,-0.09164441376924515,False,11268,27513,0.5376048684120178
159,55:159,patrol,physical,pos,no,physical,-15.748358980861049,19.94452667236328,False,18891,5455,0.9336097240447998
160,55:160,drone,physical,pos,no,physical,-13.682379731711919,18.585418701171875,False,10431,3140,0.9405167102813721
161,55:161,command_post,physical,pos,no,physical,-16.691591510268978,11.703139305114746,False,5594,38707,0.7927236557006836
162,55:162,windy_ridge,low_ild,pos,yes,-6..+3,-4.185748357877657,9.749845504760742,False,16414,4912,0.6323427557945251
163,55:163,command_post,physical,none,no,physical,-15.190114872762685,4.574094772338867,False,7715,19621,0.9061548709869385
164,55:164,windy_ridge,physical,pos,yes,physical,-16.719554045730234,-4.79386568069458,False,7859,8487,0.8858230710029602
165,55:165,command_post,physical,pos,no,physical,-11.432180146086118,4.29079008102417,False,2156,64037,0.7402876615524292
166,55:166,patrol,mono,pos,no,-6..+3,0.0,22.40912628173828,False,22270,5322,0.5000000596046448
167,55:167,artillery,physical,pos,no,physical,-19.272820928221737,28.539085388183594,False,14684,1864,0.8826801180839539
168,55:168,apc,low_ild,pos,no,-6..+3,2.3927410135989042,-4.2837724685668945,True,1684,78509,0.17844311892986298
169,55:169,command_post,low_ild,pos,no,-6..+3,-3.741498653054407,1.0511929988861084,False,2916,62484,0.2850850522518158
170,55:170,artillery,low_ild,none,no,-6..+3,-1.6740583031759506,18.409809112548828,False,14168,11078,0.6842253804206848
171,55:171,command_post,physical,neg,no,physical,-14.509632315749727,11.26020622253418,False,2753,24246,0.8979307413101196
172,55:172,apc,physical,pos,no,physical,-9.989513757803998,-7.757165908813477,True,994,74920,0.6768602728843689
173,55:173,patrol,stereo,unspatialised,no,-6..+3,0.4324310953699637,17.346975326538086,False,12535,3586,0.37137889862060547
174,55:174,helicopter,physical,pos,no,physical,-12.71155727297392,-6.379234790802002,True,5157,52945,0.7311062216758728
175,55:175,command_post,mono,none,no,-6..+3,0.0,2.6349778175354004,False,3475,46750,0.5
176,55:176,patrol,physical,none,no,physical,-10.912093837612119,22.610483169555664,False,21379,6273,0.9328243136405945
177,55:177,patrol,physical,neg,no,physical,-13.339209884722273,20.677003860473633,False,9693,2720,0.9787589311599731
178,55:178,firefight,physical,pos,yes,physical,-15.72805747663594,6.764217376708984,True,9233,25440,0.8353404402732849
179,55:179,drone,mono,pos,no,-6..+3,0.0,14.090822219848633,False,6731,32996,0.5
180,55:180,firefight,physical,pos,no,physical,-13.592913795236605,16.644695281982422,False,10784,12435,0.847691535949707
181,55:181,command_post,physical,neg,no,physical,-12.105527090547675,-0.2784622013568878,False,2171,65550,0.8738065958023071
182,55:182,apc,physical,pos,no,physical,-12.27977317087338,-12.494033813476562,True,1143,52889,0.6609442234039307
183,55:183,windy_ridge,stereo,unspatialised,yes,-6..+3,-0.36787073301299955,-11.759851455688477,True,4983,13355,0.394568532705307
184,55:184,drone,physical,pos,no,physical,-10.862645783321277,12.90807819366455,False,9352,13433,0.8436053395271301
185,55:185,artillery,physical,pos,no,physical,-12.246825587882107,22.725160598754883,False,13887,2891,0.8676473498344421
186,55:186,drone,physical,pos,yes,physical,-13.224263195319786,25.12747573852539,False,23044,821,0.9586431384086609
187,55:187,firefight,physical,pos,yes,physical,-11.24969851520499,0.20102930068969727,False,11759,26260,0.8377928733825684
188,55:188,command_post,physical,pos,no,physical,-10.331937946761826,0.7965463399887085,False,2987,37193,0.7919219732284546
189,55:189,apc,low_ild,pos,no,-6..+3,-5.217849609162862,-9.334951400756836,True,644,71535,0.4159452021121979
190,55:190,windy_ridge,physical,pos,yes,physical,-17.89851444237155,4.590538501739502,False,18393,6306,0.8847114443778992
191,55:191,patrol,physical,pos,no,physical,-8.933448034662064,18.892457962036133,False,14870,3026,0.49331972002983093
192,55:192,helicopter,physical,pos,yes,physical,-11.102394083111989,-11.54404067993164,True,265,88830,0.48893803358078003
193,55:193,patrol,physical,pos,no,physical,-12.40017871070117,21.481321334838867,False,22473,7173,0.8701671957969666
194,55:194,artillery,mono,pos,no,-6..+3,0.0,11.4000883102417,False,17960,2860,0.5
195,55:195,command_post,physical,pos,no,physical,-15.98860026794327,0.2935810685157776,False,5281,29224,0.8189588189125061
196,55:196,artillery,low_ild,pos,no,-6..+3,2.1729227786669973,22.023141860961914,True,31723,6064,0.11709190905094147
197,55:197,command_post,low_ild,pos,no,-6..+3,-1.918653638038954,1.0630340576171875,False,3094,43855,0.4963599145412445
198,55:198,artillery,physical,pos,no,physical,-10.245108492346041,28.201982498168945,True,36063,1040,0.4934953451156616
199,55:199,patrol,physical,pos,no,physical,-11.53370178985422,14.943204879760742,False,8805,6135,0.7925747632980347
